unix,open,high,low,close,vwap,volume,tradecount,date,volume_from,Name,vwap_
1638786000,42259.7,42266.4,42223.4,42242.4,42255.9,4.15543912,70,2021-12-06 10:20:00,175535.72148268798,BTCEUR,42487.96
1638786060,42240.8,42240.8,42183.7,42196.9,42198.8,6.41227540,60,2021-12-06 10:21:00,270578.14382626,BTCEUR,42485.83
1638786120,42196.9,42227.9,42159.6,42177.0,42173.4,4.51813308,100,2021-12-06 10:22:00,190561.29891516,BTCEUR,42484.24
1638786180,42180.0,42255.2,42176.1,42176.1,42217.7,5.69777832,55,2021-12-06 10:23:00,240310.068202152,BTCEUR,42482.25
1638786240,42174.7,42197.4,42163.1,42163.2,42184.8,5.85332995,87,2021-12-06 10:24:00,246795.12134783997,BTCEUR,42480.16
1638786300,42160.0,42173.2,42133.2,42133.2,42159.4,5.29394434,79,2021-12-06 10:25:00,223050.815666088,BTCEUR,42478.11
1638786360,42134.2,42135.7,42118.8,42127.4,42122.8,4.79964731,43,2021-12-06 10:26:00,202196.662087294,BTCEUR,42476.24
1638786420,42127.9,42160.0,42100.0,42160.0,42119.2,5.41659535,60,2021-12-06 10:27:00,228363.659956,BTCEUR,42474.35
1638786480,42160.1,42229.4,42160.0,42185.1,42221.3,5.98446678,45,2021-12-06 10:28:00,252455.329560978,BTCEUR,42472.45
1638786540,42198.5,42228.2,42168.2,42168.2,42212.4,6.26848956,41,2021-12-06 10:29:00,264330.921463992,BTCEUR,42470.37
1638786600,42159.8,42159.8,42070.5,42070.6,42100.4,10.40636910,71,2021-12-06 10:30:00,437802.19185845996,BTCEUR,42465.9
1638786660,42070.6,42070.6,42014.7,42033.2,42043.7,12.41570728,60,2021-12-06 10:31:00,521871.90724169597,BTCEUR,42460.21
1638786720,42037.3,42040.7,41984.7,41984.7,42003.5,25.00329682,116,2021-12-06 10:32:00,1049755.915998654,BTCEUR,42447.95
1638786780,41984.7,42038.8,41936.9,42038.8,41984.5,10.30589898,82,2021-12-06 10:33:00,433247.62604042405,BTCEUR,42443.65
1638786840,42038.6,42195.0,42038.6,42157.1,42167.5,4.83805584,70,2021-12-06 10:34:00,203958.403852464,BTCEUR,42442.23
1638786900,42143.5,42193.4,42097.8,42131.6,42146.8,4.30604467,72,2021-12-06 10:35:00,181420.551618572,BTCEUR,42440.88
1638786960,42131.5,42174.7,42129.1,42130.3,42140.8,2.85365068,76,2021-12-06 10:36:00,120225.15924360401,BTCEUR,42439.98
1638787020,42129.2,42157.7,42036.2,42156.5,42089.1,6.11502868,75,2021-12-06 10:37:00,257788.20654842,BTCEUR,42438.24
1638787080,42159.4,42204.1,42147.6,42147.6,42185.4,8.98979480,95,2021-12-06 10:38:00,378898.27531248,BTCEUR,42435.63
1638787140,42139.8,42145.1,42095.9,42115.2,42132.3,6.11169045,78,2021-12-06 10:39:00,257395.06563984,BTCEUR,42433.7
1638787200,42115.2,42126.3,42054.9,42087.9,42089.1,4.67659574,69,2021-12-06 10:40:00,196828.09384554598,BTCEUR,42432.1
1638787260,42088.0,42132.9,42078.4,42128.2,42105.2,4.46701084,54,2021-12-06 10:41:00,188187.126069688,BTCEUR,42430.77
1638787320,42128.3,42192.3,42125.5,42187.4,42139.2,7.75780080,115,2021-12-06 10:42:00,327281.44546992,BTCEUR,42428.93
1638787380,42183.7,42193.1,42150.6,42192.3,42184.3,7.32693230,58,2021-12-06 10:43:00,309140.12568129005,BTCEUR,42427.25
1638787440,42192.2,42229.7,42154.3,42229.7,42203.3,4.55051842,67,2021-12-06 10:44:00,192167.027721074,BTCEUR,42426.39
1638787500,42222.5,42280.2,42219.5,42254.2,42244.6,7.19730539,91,2021-12-06 10:45:00,304116.381410138,BTCEUR,42425.2
1638787560,42253.6,42311.7,42253.5,42287.7,42268.2,5.55273693,46,2021-12-06 10:46:00,234812.47347476098,BTCEUR,42424.47
1638787620,42276.8,42317.7,42276.8,42315.0,42299.4,2.47393328,36,2021-12-06 10:47:00,104684.48674319999,BTCEUR,42424.21
1638787680,42314.0,42314.4,42284.3,42284.4,42296.8,3.33027915,48,2021-12-06 10:48:00,140818.85569026,BTCEUR,42423.77
1638787740,42284.3,42284.4,42170.9,42179.2,42251.9,9.36071695,80,2021-12-06 10:49:00,394827.55237744,BTCEUR,42421.62
1638787800,42181.5,42206.7,42177.7,42184.7,42189.8,7.33313429,44,2021-12-06 10:50:00,309346.070083363,BTCEUR,42420.0
1638787860,42184.8,42242.3,42184.2,42186.9,42200.0,5.52958767,43,2021-12-06 10:51:00,233276.162075523,BTCEUR,42418.81
1638787920,42186.8,42186.9,42102.9,42119.5,42147.8,3.87069750,105,2021-12-06 10:52:00,163031.84335125,BTCEUR,42417.74
1638787980,42119.6,42119.6,42081.3,42106.7,42110.2,4.48586429,67,2021-12-06 10:53:00,188884.941899743,BTCEUR,42416.46
1638788040,42106.6,42106.6,42045.2,42083.9,42079.0,6.54641506,79,2021-12-06 10:54:00,275498.67674353404,BTCEUR,42414.47
1638788100,42087.1,42112.1,42074.0,42074.0,42100.2,7.16823986,49,2021-12-06 10:55:00,301596.52386964,BTCEUR,42412.26
1638788160,42093.3,42106.4,42064.8,42106.2,42090.9,9.86544055,78,2021-12-06 10:56:00,415396.21288641,BTCEUR,42409.54
1638788220,42106.1,42143.8,42106.1,42133.5,42114.8,3.84471825,59,2021-12-06 10:57:00,161991.43638637502,BTCEUR,42408.59
1638788280,42133.4,42159.5,42099.5,42145.8,42141.7,2.57778892,55,2021-12-06 10:58:00,108642.97626453602,BTCEUR,42407.98
1638788340,42147.9,42177.0,42105.5,42111.8,42157.2,17.21105472,42,2021-12-06 10:59:00,724788.494157696,BTCEUR,42403.5
1638788400,42100.1,42166.9,42096.7,42166.9,42104.1,3.85896159,45,2021-12-06 11:00:00,162720.447469371,BTCEUR,42402.69
1638788460,42166.8,42177.9,42059.0,42064.3,42128.7,9.38224329,62,2021-12-06 11:01:00,394657.49642354704,BTCEUR,42399.93
1638788520,42098.8,42109.3,42001.9,42016.7,42038.7,5.68718523,133,2021-12-06 11:02:00,238956.75565334098,BTCEUR,42398.05
1638788580,42016.6,42021.3,41972.0,42001.9,41992.6,4.68573577,119,2021-12-06 11:03:00,196809.805237963,BTCEUR,42396.45
1638788640,41994.4,42024.2,41969.5,41971.7,41992.9,1.75760284,45,2021-12-06 11:04:00,73769.579119628,BTCEUR,42395.81
1638788700,41965.4,41981.0,41936.5,41954.3,41950.4,2.57091679,63,2021-12-06 11:05:00,107861.01428269701,BTCEUR,42394.84
1638788760,41954.4,41958.4,41947.6,41947.7,41953.0,3.52718812,67,2021-12-06 11:06:00,147957.429101324,BTCEUR,42393.5
1638788820,41947.7,42033.0,41947.6,42008.6,42001.8,5.29160280,39,2021-12-06 11:07:00,222292.82538407997,BTCEUR,42391.76
1638788880,42017.3,42017.3,41929.3,41937.2,41971.5,6.74291686,90,2021-12-06 11:08:00,282779.052941192,BTCEUR,42389.17
1638788940,41938.7,41938.7,41894.0,41912.4,41921.4,5.81630570,83,2021-12-06 11:09:00,243775.33102068002,BTCEUR,42386.85
1638789000,41917.8,41951.2,41885.3,41906.8,41912.1,4.83066037,43,2021-12-06 11:10:00,202437.51799351603,BTCEUR,42384.91
1638789060,41896.4,41939.5,41885.1,41926.7,41915.6,4.61502426,53,2021-12-06 11:11:00,193492.737641742,BTCEUR,42383.14
1638789120,41926.7,41964.2,41897.8,41906.0,41917.3,2.17165454,83,2021-12-06 11:12:00,91005.35515324,BTCEUR,42382.28
1638789180,41901.1,41906.0,41850.0,41866.9,41872.9,9.15392874,96,2021-12-06 11:13:00,383246.619164706,BTCEUR,42378.39
1638789240,41867.7,41950.0,41857.1,41899.5,41882.8,7.72563978,73,2021-12-06 11:14:00,323700.44396211,BTCEUR,42375.36
1638789300,41899.9,41899.9,41823.0,41850.1,41832.4,8.78990145,89,2021-12-06 11:15:00,367858.254672645,BTCEUR,42371.6
1638789360,41850.0,41931.6,41850.0,41921.3,41884.6,4.63798465,54,2021-12-06 11:16:00,194430.345908045,BTCEUR,42369.91
1638789420,41893.6,41964.1,41863.3,41964.0,41879.6,4.88520301,51,2021-12-06 11:17:00,205002.65911163998,BTCEUR,42368.3
1638789480,41963.9,42007.4,41963.3,42002.3,41988.6,1.33343794,47,2021-12-06 11:18:00,56007.46038726201,BTCEUR,42367.91
1638789540,41998.1,42006.5,41976.3,41992.3,42000.2,4.20095308,37,2021-12-06 11:19:00,176407.682021284,BTCEUR,42366.64
1638789600,41985.6,42047.8,41985.6,42032.2,42028.5,1.39088870,40,2021-12-06 11:20:00,58462.11201614,BTCEUR,42366.26
1638789660,42035.2,42088.4,42017.5,42078.8,42030.2,0.47774188,31,2021-12-06 11:21:00,20102.805020144002,BTCEUR,42366.15
1638789720,42088.3,42119.4,42052.8,42057.0,42075.9,1.35124859,55,2021-12-06 11:22:00,56829.46194963,BTCEUR,42365.82
1638789780,42061.9,42089.9,42043.6,42043.6,42063.2,0.68379736,71,2021-12-06 11:23:00,28749.302684896,BTCEUR,42365.64
1638789840,42043.6,42043.7,41966.0,41975.7,41982.1,6.02893976,42,2021-12-06 11:24:00,253068.966683832,BTCEUR,42363.76
1638789900,41978.2,42000.0,41975.0,41975.1,41984.6,0.34386050,33,2021-12-06 11:25:00,14433.578873550001,BTCEUR,42363.65
1638789960,41975.0,41999.9,41956.6,41999.9,41984.0,3.80320366,33,2021-12-06 11:26:00,159734.173399634,BTCEUR,42362.55
1638790020,41997.4,42028.6,41979.0,41979.0,41989.0,11.63424001,52,2021-12-06 11:27:00,488393.76137978997,BTCEUR,42359.03
1638790080,41993.5,42039.5,41984.0,42039.4,42011.6,1.99004232,28,2021-12-06 11:28:00,83660.185107408,BTCEUR,42358.53
1638790140,42039.5,42082.7,42039.5,42054.4,42070.0,4.53452858,33,2021-12-06 11:29:00,190696.878714752,BTCEUR,42357.44
1638790200,42050.0,42133.2,42050.0,42129.4,42068.3,1.56919298,27,2021-12-06 11:30:00,66109.158731612,BTCEUR,42357.16
1638790260,42126.2,42168.9,42110.6,42143.1,42131.0,3.70538579,36,2021-12-06 11:31:00,156156.44388654898,BTCEUR,42356.54
1638790320,42143.1,42192.5,42140.4,42166.5,42174.7,1.75051328,52,2021-12-06 11:32:00,73813.01822112,BTCEUR,42356.27
1638790380,42163.0,42185.0,42163.0,42163.2,42175.0,0.56932722,65,2021-12-06 11:33:00,24004.657442304,BTCEUR,42356.19
1638790440,42163.2,42163.2,42105.2,42115.1,42123.9,1.30361064,65,2021-12-06 11:34:00,54901.692464663996,BTCEUR,42355.94
1638790500,42115.1,42115.1,42076.9,42083.9,42103.5,0.34436255,15,2021-12-06 11:35:00,14492.119117945,BTCEUR,42355.87
1638790560,42079.4,42134.1,42079.3,42116.3,42126.5,0.67499927,25,2021-12-06 11:36:00,28428.471755101004,BTCEUR,42355.74
1638790620,42112.5,42112.5,42050.0,42050.0,42078.7,1.28160825,43,2021-12-06 11:37:00,53891.626912499996,BTCEUR,42355.44
1638790680,42049.9,42050.0,42049.9,42049.9,42049.9,0.36219336,34,2021-12-06 11:38:00,15230.194568664001,BTCEUR,42355.35
1638790740,42050.0,42078.9,42049.9,42078.9,42053.4,1.00962708,46,2021-12-06 11:39:00,42483.996936612,BTCEUR,42355.13
1638790800,42067.8,42067.8,42000.0,42052.4,42016.6,2.52081854,61,2021-12-06 11:40:00,106006.46957149601,BTCEUR,42354.54
1638790860,42052.5,42097.2,42031.9,42095.3,42056.0,5.35034646,43,2021-12-06 11:41:00,225224.439337638,BTCEUR,42353.47
1638790920,42092.1,42210.2,42061.7,42191.4,42182.4,4.66689317,48,2021-12-06 11:42:00,196902.756492738,BTCEUR,42352.88
1638790980,42188.5,42650.0,42179.6,42559.5,42491.9,40.29240347,337,2021-12-06 11:43:00,1714824.545481465,BTCEUR,42359.18
1638791040,42625.1,42873.8,42602.3,42872.5,42698.3,5.90029424,134,2021-12-06 11:44:00,252960.36480440001,BTCEUR,42361.48
1638791100,42842.3,43055.5,42696.6,43005.2,42904.7,13.56590624,195,2021-12-06 11:45:00,583404.5110324479,BTCEUR,42368.06
1638791160,42995.2,42995.2,42748.3,42837.9,42879.7,3.91506242,97,2021-12-06 11:46:00,167713.052441718,BTCEUR,42369.44
1638791220,42790.5,42878.6,42614.6,42638.5,42666.4,3.95738580,75,2021-12-06 11:47:00,168736.9944333,BTCEUR,42370.23
1638791280,42640.0,42688.8,42602.3,42622.6,42628.8,2.38688124,60,2021-12-06 11:48:00,101735.084340024,BTCEUR,42370.68
1638791340,42638.4,42724.6,42602.6,42602.6,42668.7,2.50289540,46,2021-12-06 11:49:00,106629.85156803999,BTCEUR,42371.11
1638791400,42602.6,42700.2,42599.3,42699.8,42607.1,0.58581773,53,2021-12-06 11:50:00,25014.299907454002,BTCEUR,42371.25
1638791460,42708.9,42937.9,42708.9,42937.9,42877.6,2.88547742,41,2021-12-06 11:51:00,123896.340912218,BTCEUR,42372.46
1638791520,42915.3,43057.2,42900.1,43057.2,42999.8,1.66135154,64,2021-12-06 11:52:00,71533.145528088,BTCEUR,42373.31
1638791580,43057.1,43063.2,42963.4,43063.2,43005.5,2.90176232,94,2021-12-06 11:53:00,124959.17113862399,BTCEUR,42374.8
1638791640,43063.1,43197.2,43000.0,43069.2,43081.8,3.60643959,90,2021-12-06 11:54:00,155326.467989628,BTCEUR,42376.66
1638791700,43054.3,43186.4,43016.0,43054.7,43053.6,0.96454406,48,2021-12-06 11:55:00,41528.155140081995,BTCEUR,42377.14
1638791760,43045.0,43200.6,43040.1,43127.5,43162.4,0.88475374,52,2021-12-06 11:56:00,38157.21692185,BTCEUR,42377.63
