unix,open,high,low,close,vwap,volume,tradecount,date,volume_from,Name
1639059180,3802.29,3803.00,3802.29,3803.00,3802.70,1.80595476,8,2021-12-09 14:13:00,6868.04595228,ETHEUR
1639059240,3803.00,3803.00,3803.00,3803.00,3803.00,6.09274437,6,2021-12-09 14:14:00,23170.70683911,ETHEUR
1639059300,3804.99,3810.52,3804.99,3810.52,3806.98,10.21909509,11,2021-12-09 14:15:00,38940.066222346795,ETHEUR
1639059360,3810.18,3810.18,3806.45,3806.46,3809.59,2.99416738,11,2021-12-09 14:16:00,11397.1783652748,ETHEUR
1639059420,3805.55,3810.78,3805.36,3808.90,3808.98,1.33384473,11,2021-12-09 14:17:00,5080.4811920970005,ETHEUR
1639059480,3805.00,3805.00,3800.12,3800.12,3802.60,1.72369820,11,2021-12-09 14:18:00,6550.260003784,ETHEUR
1639059540,3801.30,3801.30,3797.74,3797.87,3800.09,0.46759464,12,2021-12-09 14:19:00,1775.8636554168,ETHEUR
1639059600,3797.75,3797.75,3793.23,3793.81,3794.64,1.36101506,18,2021-12-09 14:20:00,5163.4325447786,ETHEUR
1639059660,3792.65,3793.26,3789.20,3790.27,3790.44,20.19145265,21,2021-12-09 14:21:00,76531.05723571549,ETHEUR
1639059720,3792.65,3792.65,3792.65,3792.65,3792.65,2.05756188,3,2021-12-09 14:22:00,7803.612064182001,ETHEUR
1639059780,3794.40,3794.40,3791.35,3794.35,3793.58,2.17988110,8,2021-12-09 14:23:00,8271.231851785,ETHEUR
1639059840,3792.10,3792.10,3790.78,3791.05,3791.69,0.27790167,5,2021-12-09 14:24:00,1053.5391260535,ETHEUR
1639059900,3791.10,3791.33,3788.90,3788.90,3790.31,0.86674651,10,2021-12-09 14:25:00,3284.015851739,ETHEUR
1639059960,3788.25,3789.87,3788.00,3788.65,3789.12,0.51993033,11,2021-12-09 14:26:00,1969.8340447545,ETHEUR
1639060020,3791.11,3793.59,3791.11,3793.59,3793.31,4.08501099,5,2021-12-09 14:27:00,15496.8568415541,ETHEUR
1639060080,3793.58,3795.86,3792.85,3795.35,3793.23,5.32732671,8,2021-12-09 14:28:00,20219.069428798502,ETHEUR
1639060140,3795.97,3795.97,3791.34,3791.35,3793.18,8.48878306,19,2021-12-09 14:29:00,32183.947654530995,ETHEUR
1639060200,3791.78,3792.77,3789.50,3789.50,3792.19,5.29292056,16,2021-12-09 14:30:00,20057.52246212,ETHEUR
1639060260,3788.00,3788.01,3782.05,3782.05,3787.57,83.98590250,52,2021-12-09 14:31:00,317638.882550125,ETHEUR
1639060320,3781.54,3781.54,3765.00,3768.88,3771.97,122.60552521,166,2021-12-09 14:32:00,462085.5118534648,ETHEUR
1639060380,3768.88,3777.03,3765.09,3773.98,3772.16,39.85159932,69,2021-12-09 14:33:00,150399.1388016936,ETHEUR
1639060440,3773.97,3773.97,3766.71,3768.12,3769.85,2.44996987,44,2021-12-09 14:34:00,9231.7804665444,ETHEUR
1639060500,3768.22,3775.11,3765.54,3768.54,3770.26,4.17139087,26,2021-12-09 14:35:00,15720.053349229798,ETHEUR
1639060560,3769.92,3770.91,3767.81,3770.91,3770.68,15.06283545,14,2021-12-09 14:36:00,56800.596826759494,ETHEUR
1639060620,3771.57,3776.66,3769.31,3776.66,3771.25,2.05634580,9,2021-12-09 14:37:00,7766.118929027999,ETHEUR
1639060680,3776.65,3777.94,3772.96,3772.96,3776.94,9.02081929,16,2021-12-09 14:38:00,34035.1903483984,ETHEUR
1639060740,3773.18,3773.85,3769.13,3770.04,3772.82,67.57928963,21,2021-12-09 14:39:00,254776.62507668522,ETHEUR
1639060800,3770.04,3779.29,3767.74,3778.27,3772.90,17.15403427,24,2021-12-09 14:40:00,64812.5730613129,ETHEUR
1639060860,3779.08,3780.68,3774.44,3779.94,3778.72,2.68272022,20,2021-12-09 14:41:00,10140.521468386802,ETHEUR
1639060920,3777.54,3778.00,3777.41,3777.42,3777.50,0.21716606,10,2021-12-09 14:42:00,820.3274183652,ETHEUR
1639060980,3777.41,3777.41,3770.50,3772.18,3775.56,3.52229122,22,2021-12-09 14:43:00,13286.7164942596,ETHEUR
1639061040,3773.15,3775.33,3772.75,3773.48,3773.63,35.23336744,20,2021-12-09 14:44:00,132952.40736749122,ETHEUR
1639061100,3774.40,3775.29,3770.98,3770.98,3775.14,3.12667306,9,2021-12-09 14:45:00,11790.6215757988,ETHEUR
1639061160,3771.84,3771.84,3767.82,3767.82,3768.39,8.02413910,11,2021-12-09 14:46:00,30233.511783762,ETHEUR
1639061220,3767.53,3768.29,3765.01,3765.01,3767.16,21.47720227,16,2021-12-09 14:47:00,80861.8813185727,ETHEUR
1639061280,3765.00,3766.36,3764.55,3764.55,3765.01,27.17240799,46,2021-12-09 14:48:00,102291.8884987545,ETHEUR
1639061340,3763.82,3763.82,3750.00,3756.82,3752.21,112.31632629,194,2021-12-09 14:49:00,421952.2209327978,ETHEUR
1639061400,3758.35,3760.00,3754.88,3758.75,3758.25,13.65317070,27,2021-12-09 14:50:00,51318.855368625,ETHEUR
1639061460,3758.85,3758.85,3750.00,3750.00,3750.65,10.83427934,28,2021-12-09 14:51:00,40628.547525,ETHEUR
1639061520,3750.12,3755.98,3750.12,3754.20,3753.94,5.45438385,13,2021-12-09 14:52:00,20476.84784967,ETHEUR
1639061580,3754.50,3758.71,3754.01,3758.07,3755.69,3.57252603,32,2021-12-09 14:53:00,13425.802897562102,ETHEUR
1639061640,3758.85,3758.85,3754.20,3754.21,3756.07,2.89541706,16,2021-12-09 14:54:00,10870.003680822601,ETHEUR
1639061700,3754.20,3754.20,3742.70,3745.90,3746.59,26.01240161,109,2021-12-09 14:55:00,97439.855190899,ETHEUR
1639061760,3745.90,3745.91,3743.19,3745.91,3745.61,3.88957602,12,2021-12-09 14:56:00,14570.001709078198,ETHEUR
1639061820,3751.05,3751.05,3748.80,3749.81,3750.88,17.40426623,14,2021-12-09 14:57:00,65262.6915519163,ETHEUR
1639061880,3748.91,3751.03,3747.15,3751.03,3748.34,30.62412498,24,2021-12-09 14:58:00,114872.01152372941,ETHEUR
1639061940,3749.73,3751.01,3749.72,3751.01,3750.78,6.13648780,9,2021-12-09 14:59:00,23018.027102678003,ETHEUR
1639062000,3751.00,3751.00,3742.44,3742.44,3748.61,3.77409189,18,2021-12-09 15:00:00,14124.312452811599,ETHEUR
1639062060,3742.43,3742.43,3727.50,3739.07,3731.99,47.27942168,134,2021-12-09 15:01:00,176781.0672210376,ETHEUR
1639062120,3732.16,3739.08,3731.70,3737.20,3734.54,9.22200104,26,2021-12-09 15:02:00,34464.462286688,ETHEUR
1639062180,3737.19,3741.69,3737.18,3741.69,3738.78,5.26755698,14,2021-12-09 15:03:00,19709.5652764962,ETHEUR
1639062240,3743.08,3748.13,3743.08,3748.13,3744.96,0.66912628,9,2021-12-09 15:04:00,2507.9722838564,ETHEUR
1639062300,3747.90,3755.86,3747.89,3754.98,3750.94,10.94288473,27,2021-12-09 15:05:00,41090.3133034554,ETHEUR
1639062360,3754.99,3766.20,3752.41,3762.85,3762.83,6.82589038,26,2021-12-09 15:06:00,25684.801616383,ETHEUR
1639062420,3762.26,3765.11,3757.21,3764.20,3762.65,33.72478948,22,2021-12-09 15:07:00,126946.85256061598,ETHEUR
1639062480,3760.69,3769.02,3760.69,3765.06,3762.93,31.10880463,27,2021-12-09 15:08:00,117126.5159602278,ETHEUR
1639062540,3765.06,3765.06,3756.67,3756.67,3762.74,6.52247105,21,2021-12-09 15:09:00,24502.771319403502,ETHEUR
1639062600,3756.28,3764.68,3756.18,3758.74,3760.74,54.10404328,19,2021-12-09 15:10:00,203363.0316382672,ETHEUR
1639062660,3757.01,3757.01,3751.62,3751.62,3753.98,5.17654522,19,2021-12-09 15:11:00,19420.4305782564,ETHEUR
1639062720,3752.75,3760.49,3748.51,3753.70,3754.82,64.33626876,47,2021-12-09 15:12:00,241499.05204441198,ETHEUR
1639062780,3753.75,3754.84,3752.65,3753.40,3754.10,12.59230670,12,2021-12-09 15:13:00,47263.96396778,ETHEUR
1639062840,3754.49,3763.48,3754.48,3759.92,3759.28,3.29661995,16,2021-12-09 15:14:00,12395.027282404,ETHEUR
1639062900,3761.31,3762.59,3756.38,3756.38,3757.64,2.30072700,5,2021-12-09 15:15:00,8642.404888260002,ETHEUR
1639062960,3755.58,3755.58,3752.91,3752.91,3753.41,0.07075591,2,2021-12-09 15:16:00,265.5405621981,ETHEUR
1639063020,3752.91,3752.91,3750.75,3751.79,3751.36,1.24378815,16,2021-12-09 15:17:00,4666.4319432885,ETHEUR
1639063080,3751.79,3751.79,3745.34,3745.70,3749.86,105.32074502,41,2021-12-09 15:18:00,394499.914621414,ETHEUR
1639063140,3744.66,3745.35,3738.89,3738.98,3743.03,8.68714137,20,2021-12-09 15:19:00,32481.047839602605,ETHEUR
1639063200,3738.79,3740.28,3721.48,3722.47,3727.41,12.60922817,75,2021-12-09 15:20:00,46937.4735859799,ETHEUR
1639063260,3721.47,3721.47,3710.00,3721.13,3714.10,121.57812526,157,2021-12-09 15:21:00,452408.00924874377,ETHEUR
1639063320,3720.55,3720.55,3711.32,3713.10,3715.37,5.44946410,39,2021-12-09 15:22:00,20234.40514971,ETHEUR
1639063380,3713.51,3719.15,3704.00,3705.00,3709.37,87.93951104,102,2021-12-09 15:23:00,325815.8884032,ETHEUR
1639063440,3704.00,3704.00,3686.13,3690.96,3696.02,149.19475723,301,2021-12-09 15:24:00,550671.8811456407,ETHEUR
1639063500,3694.13,3704.06,3692.91,3704.06,3698.53,14.52026892,41,2021-12-09 15:25:00,53783.9472958152,ETHEUR
1639063560,3704.37,3705.49,3698.45,3700.07,3701.25,10.50052797,41,2021-12-09 15:26:00,38852.6885259579,ETHEUR
1639063620,3700.74,3701.15,3683.88,3695.37,3688.69,39.11226976,65,2021-12-09 15:27:00,144534.30830301117,ETHEUR
1639063680,3695.27,3695.27,3686.62,3687.91,3690.32,60.13636392,60,2021-12-09 15:28:00,221777.4978642072,ETHEUR
1639063740,3686.75,3690.14,3681.83,3690.14,3685.23,34.44646436,51,2021-12-09 15:29:00,127112.2759934104,ETHEUR
1639063800,3691.00,3691.54,3682.60,3682.60,3684.14,153.99686801,60,2021-12-09 15:30:00,567108.866133626,ETHEUR
1639063860,3681.84,3681.84,3669.80,3680.00,3677.17,55.79780675,141,2021-12-09 15:31:00,205335.92884,ETHEUR
1639063920,3683.33,3683.33,3675.68,3679.80,3679.35,7.93044759,28,2021-12-09 15:32:00,29182.461041682,ETHEUR
1639063980,3680.00,3692.80,3680.00,3692.22,3685.88,64.50625345,47,2021-12-09 15:33:00,238171.279113159,ETHEUR
1639064040,3692.22,3697.42,3692.22,3696.02,3695.25,29.41886925,37,2021-12-09 15:34:00,108732.729125385,ETHEUR
1639064100,3692.24,3697.66,3688.00,3697.66,3694.07,44.98513330,39,2021-12-09 15:35:00,166339.727998078,ETHEUR
1639064160,3697.77,3705.38,3697.68,3702.53,3699.19,14.05708985,26,2021-12-09 15:36:00,52046.79688232051,ETHEUR
1639064220,3700.43,3708.38,3699.80,3703.01,3705.97,27.91319981,30,2021-12-09 15:37:00,103362.8580284281,ETHEUR
1639064280,3703.00,3703.03,3696.58,3697.24,3700.53,45.29319804,34,2021-12-09 15:38:00,167459.8235214096,ETHEUR
1639064340,3696.86,3699.45,3696.86,3696.86,3697.37,9.76731764,15,2021-12-09 15:39:00,36108.405890610404,ETHEUR
1639064400,3695.14,3698.63,3690.00,3698.63,3694.48,24.34620387,32,2021-12-09 15:40:00,90047.6000196981,ETHEUR
1639064460,3698.63,3710.49,3698.63,3709.43,3705.67,13.99921332,33,2021-12-09 15:41:00,51929.1018656076,ETHEUR
1639064520,3709.55,3719.26,3709.09,3717.39,3714.32,13.73201840,64,2021-12-09 15:42:00,51047.267879975996,ETHEUR
1639064580,3717.91,3718.04,3711.35,3711.35,3716.17,24.69955571,19,2021-12-09 15:43:00,91668.6960843085,ETHEUR
1639064640,3711.89,3711.90,3709.94,3709.97,3710.12,5.80573470,14,2021-12-09 15:44:00,21539.101564959,ETHEUR
1639064700,3709.98,3728.31,3709.97,3725.53,3719.24,93.04300339,105,2021-12-09 15:45:00,346634.5004195467,ETHEUR
1639064760,3726.00,3726.01,3715.58,3717.00,3719.55,35.15093381,35,2021-12-09 15:46:00,130656.02097176999,ETHEUR
1639064820,3717.01,3717.01,3710.20,3717.00,3714.33,12.70766497,31,2021-12-09 15:47:00,47234.39069349,ETHEUR
1639064880,3717.18,3723.99,3714.93,3723.99,3719.00,8.51223278,21,2021-12-09 15:48:00,31699.469750392196,ETHEUR
1639064940,3724.00,3734.12,3724.00,3729.06,3729.62,11.05323547,41,2021-12-09 15:49:00,41218.1782617582,ETHEUR
1639065000,3726.58,3734.91,3723.88,3731.92,3729.65,8.04395793,23,2021-12-09 15:50:00,30019.4074781256,ETHEUR
1639065060,3733.16,3733.16,3723.79,3727.45,3725.89,6.48391331,32,2021-12-09 15:51:00,24168.462667359498,ETHEUR
1639065120,3728.98,3728.98,3720.00,3720.00,3724.59,41.29425899,30,2021-12-09 15:52:00,153614.6434428,ETHEUR
1639065180,3720.01,3721.84,3720.00,3720.42,3720.58,20.87915270,20,2021-12-09 15:53:00,77679.217288134,ETHEUR
1639065240,3720.02,3720.02,3720.02,3720.02,3720.02,19.24186981,3,2021-12-09 15:54:00,71580.1405305962,ETHEUR
1639065300,3720.02,3720.02,3713.79,3720.01,3718.51,8.29700687,19,2021-12-09 15:55:00,30864.948526468703,ETHEUR
1639065360,3720.24,3727.21,3720.23,3724.63,3724.44,12.64901721,17,2021-12-09 15:56:00,47112.9089708823,ETHEUR
1639065420,3723.44,3723.69,3721.88,3721.89,3722.83,12.78935498,20,2021-12-09 15:57:00,47600.5724065122,ETHEUR
1639065480,3721.89,3730.42,3720.22,3728.04,3722.24,444.17415316,66,2021-12-09 15:58:00,1655899.0099466064,ETHEUR
1639065540,3728.70,3731.28,3728.05,3731.27,3729.72,184.57650665,35,2021-12-09 15:59:00,688704.7819679455,ETHEUR
1639065600,3731.27,3731.27,3722.34,3722.34,3727.92,25.75043050,24,2021-12-09 16:00:00,95851.85746737,ETHEUR
1639065660,3721.20,3722.20,3720.00,3722.20,3721.38,1.63471860,10,2021-12-09 16:01:00,6084.74957292,ETHEUR
1639065720,3721.90,3729.97,3720.51,3724.03,3724.95,31.58306886,34,2021-12-09 16:02:00,117616.2959267058,ETHEUR
1639065780,3720.01,3720.01,3714.01,3715.52,3716.57,2.91548892,20,2021-12-09 16:03:00,10832.5573920384,ETHEUR
1639065840,3715.01,3715.03,3706.36,3706.77,3709.41,4.60335795,33,2021-12-09 16:04:00,17063.589148321502,ETHEUR
1639065900,3710.71,3713.43,3707.75,3711.52,3711.97,5.63554691,27,2021-12-09 16:05:00,20916.4450674032,ETHEUR
1639065960,3711.21,3721.43,3711.20,3720.75,3715.45,82.82644427,31,2021-12-09 16:06:00,308176.4925176025,ETHEUR
1639066020,3720.53,3723.74,3720.53,3721.66,3722.43,9.74265450,14,2021-12-09 16:07:00,36258.84754647,ETHEUR
1639066080,3723.73,3723.74,3720.20,3720.20,3722.40,0.82114996,10,2021-12-09 16:08:00,3054.8420811919996,ETHEUR
1639066140,3720.27,3722.64,3720.27,3722.64,3721.97,0.92576075,5,2021-12-09 16:09:00,3446.2739983799997,ETHEUR
1639066200,3722.00,3725.00,3722.00,3725.00,3724.03,4.37031298,20,2021-12-09 16:10:00,16279.415850499998,ETHEUR
1639066260,3725.00,3729.05,3721.12,3722.32,3725.75,12.64015770,18,2021-12-09 16:11:00,47050.711809864,ETHEUR
1639066320,3723.45,3723.45,3719.68,3719.68,3721.46,0.62400926,8,2021-12-09 16:12:00,2321.1147642368,ETHEUR
1639066380,3718.76,3718.77,3711.04,3711.04,3717.91,2.81865329,13,2021-12-09 16:13:00,10460.135105321599,ETHEUR
1639066440,3711.04,3713.48,3711.04,3712.08,3712.38,1.21242092,6,2021-12-09 16:14:00,4500.6034487136,ETHEUR
1639066500,3712.02,3712.08,3711.16,3712.08,3711.56,6.09227463,13,2021-12-09 16:15:00,22615.010808530402,ETHEUR
1639066560,3713.30,3716.91,3712.78,3714.64,3713.67,6.10799207,23,2021-12-09 16:16:00,22688.9916629048,ETHEUR
1639066620,3714.18,3718.76,3710.80,3718.76,3714.04,3.97548121,13,2021-12-09 16:17:00,14783.8605044996,ETHEUR
1639066680,3718.77,3721.00,3718.77,3721.00,3718.98,0.69426724,10,2021-12-09 16:18:00,2583.36840004,ETHEUR
1639066740,3723.79,3725.90,3722.59,3724.27,3724.38,11.08442917,11,2021-12-09 16:19:00,41281.4070249559,ETHEUR
1639066800,3722.37,3723.05,3719.53,3719.78,3720.78,1.34649784,12,2021-12-09 16:20:00,5008.6757352752,ETHEUR
1639066860,3719.73,3719.73,3716.06,3716.06,3716.49,1.68541980,14,2021-12-09 16:21:00,6263.121101988,ETHEUR
1639066920,3717.79,3721.47,3716.98,3721.47,3720.73,4.88649207,13,2021-12-09 16:22:00,18184.9336437429,ETHEUR
1639066980,3720.86,3720.86,3716.02,3718.27,3719.22,12.82355326,14,2021-12-09 16:23:00,47681.4333800602,ETHEUR
1639067040,3718.36,3723.69,3717.73,3723.69,3721.18,2.08404736,8,2021-12-09 16:24:00,7760.3463139584,ETHEUR
1639067100,3724.36,3725.83,3722.86,3722.86,3725.06,2.28004315,14,2021-12-09 16:25:00,8488.281441409,ETHEUR
1639067160,3722.30,3722.87,3719.58,3719.63,3720.64,2.32122658,10,2021-12-09 16:26:00,8634.1040237654,ETHEUR
1639067220,3717.88,3723.00,3717.88,3721.79,3721.48,5.51202005,11,2021-12-09 16:27:00,20514.5811018895,ETHEUR
1639067280,3724.51,3727.01,3723.89,3727.01,3724.62,2.63816452,6,2021-12-09 16:28:00,9832.4655476852,ETHEUR
1639067340,3728.00,3730.00,3727.67,3729.91,3729.02,2.93204431,18,2021-12-09 16:29:00,10936.2613923121,ETHEUR
1639067400,3728.96,3730.00,3727.16,3729.42,3728.07,3.71130052,13,2021-12-09 16:30:00,13840.9983852984,ETHEUR
1639067460,3730.00,3736.87,3730.00,3736.87,3736.36,32.38681879,30,2021-12-09 16:31:00,121025.33153178729,ETHEUR
1639067520,3734.89,3743.05,3734.85,3741.25,3737.28,31.26990746,40,2021-12-09 16:32:00,116988.541284725,ETHEUR
1639067580,3743.01,3744.09,3740.47,3743.07,3741.50,9.00022130,30,2021-12-09 16:33:00,33688.458341391,ETHEUR
1639067640,3742.03,3742.03,3737.98,3741.01,3739.69,8.25230325,14,2021-12-09 16:34:00,30871.948981282505,ETHEUR
1639067700,3741.00,3741.01,3738.82,3738.82,3740.97,4.96248482,13,2021-12-09 16:35:00,18553.837494712403,ETHEUR
1639067760,3738.88,3741.01,3738.88,3741.01,3740.62,0.30696914,4,2021-12-09 16:36:00,1148.3746224314,ETHEUR
1639067820,3741.01,3745.09,3741.01,3745.09,3742.65,2.43729038,16,2021-12-09 16:37:00,9127.8718292342,ETHEUR
1639067880,3745.08,3749.65,3745.08,3748.57,3748.84,1.15407883,19,2021-12-09 16:38:00,4326.1452797731,ETHEUR
1639067940,3748.82,3751.77,3748.18,3751.77,3749.45,0.60429061,15,2021-12-09 16:39:00,2267.1593818796996,ETHEUR
1639068000,3753.43,3756.98,3748.75,3748.75,3752.13,5.71927891,33,2021-12-09 16:40:00,21440.1468138625,ETHEUR
